Student_ID,Department,Subject,Date,Time
S9091,CSE,Machine Learning,2026-04-05,AN
S9092,CSE,Machine Learning,2026-04-05,AN
S9093,CSE,Machine Learning,2026-04-05,AN
S9094,CSE,Machine Learning,2026-04-05,AN
S9095,CSE,Machine Learning,2026-04-05,AN
S9096,CSE,Machine Learning,2026-04-05,AN
S9097,CSE,Machine Learning,2026-04-05,AN
S9098,CSE,Machine Learning,2026-04-05,AN
S9099,CSE,Machine Learning,2026-04-05,AN
S9100,CSE,Machine Learning,2026-04-05,AN
S9101,CSE,Machine Learning,2026-04-05,AN
S9102,CSE,Machine Learning,2026-04-05,AN
S9103,CSE,Machine Learning,2026-04-05,AN
S9104,CSE,Machine Learning,2026-04-05,AN
S9105,CSE,Machine Learning,2026-04-05,AN
S9106,CSE,Machine Learning,2026-04-05,AN
S9107,CSE,Machine Learning,2026-04-05,AN
S9108,CSE,Machine Learning,2026-04-05,AN
S9109,CSE,Machine Learning,2026-04-05,AN
S9110,CSE,Machine Learning,2026-04-05,AN
S9111,CSE,Machine Learning,2026-04-05,AN
S9112,CSE,Machine Learning,2026-04-05,AN
S9113,CSE,Machine Learning,2026-04-05,AN
S9114,CSE,Machine Learning,2026-04-05,AN
S9115,CSE,Machine Learning,2026-04-05,AN
S9116,CSE,Machine Learning,2026-04-05,AN
S9117,CSE,Machine Learning,2026-04-05,AN
S9118,CSE,Machine Learning,2026-04-05,AN
S9119,CSE,Machine Learning,2026-04-05,AN
S9120,CSE,Machine Learning,2026-04-05,AN
S9121,CSE,Machine Learning,2026-04-05,AN
S9122,CSE,DBMS,2026-04-05,FN
S9123,CSE,DBMS,2026-04-05,FN
S9124,CSE,DBMS,2026-04-05,FN
S9125,CSE,DBMS,2026-04-05,FN
S9126,CSE,DBMS,2026-04-05,FN
S9127,CSE,DBMS,2026-04-05,FN
S9128,CSE,DBMS,2026-04-05,FN
S9129,CSE,DBMS,2026-04-05,FN
S9130,CSE,DBMS,2026-04-05,FN
S9131,CSE,DBMS,2026-04-05,FN
S9132,CSE,DBMS,2026-04-05,FN
S9133,CSE,DBMS,2026-04-05,FN
S9134,CSE,DBMS,2026-04-05,FN
S9135,CSE,DBMS,2026-04-05,FN
S9136,CSE,DBMS,2026-04-05,FN
S9137,CSE,DBMS,2026-04-05,FN
S9138,CSE,DBMS,2026-04-05,FN
S9139,CSE,DBMS,2026-04-05,FN
S9140,CSE,DBMS,2026-04-05,FN
S9141,CSE,DBMS,2026-04-05,FN
S9142,CSE,DBMS,2026-04-05,FN
S9143,CSE,DBMS,2026-04-05,FN
S9144,CSE,DBMS,2026-04-05,FN
S9145,CSE,DBMS,2026-04-05,FN
S9146,CSE,DBMS,2026-04-05,FN
S9147,CSE,DBMS,2026-04-05,FN
S9148,CSE,DBMS,2026-04-05,FN
S9149,CSE,DBMS,2026-04-05,FN
S9150,CSE,DBMS,2026-04-05,FN
S9151,CSE,DBMS,2026-04-05,FN
S9152,CSE,DBMS,2026-04-05,FN
S9153,CSE,DBMS,2026-04-05,FN
S9154,CSE,DBMS,2026-04-05,FN
S9155,CSE,DBMS,2026-04-05,FN
S9156,CSE,DBMS,2026-04-05,FN
S9157,CSE,DBMS,2026-04-05,FN
S9158,CSE,DBMS,2026-04-05,FN
S9159,CSE,DBMS,2026-04-05,FN
S9160,CSE,DBMS,2026-04-05,FN
S9161,CSE,DBMS,2026-04-05,FN
S9162,CSE,DBMS,2026-04-05,FN
S9163,CSE,DBMS,2026-04-05,FN
S9164,CSE,DBMS,2026-04-05,FN
S9165,CSE,DBMS,2026-04-05,FN
S9166,CSE,DBMS,2026-04-05,FN
S9167,CSE,DBMS,2026-04-05,FN
S9168,CSE,DBMS,2026-04-05,FN
S9169,CSE,DBMS,2026-04-05,FN
S9170,CSE,DBMS,2026-04-05,FN
S9171,CSE,DBMS,2026-04-05,FN
S9172,CSE,DBMS,2026-04-05,FN
S9173,CSE,DBMS,2026-04-05,FN
S9174,CSE,DBMS,2026-04-05,FN
S9175,CSE,DBMS,2026-04-05,FN
S9176,ECE,Communication Systems,2026-04-05,FN
S9177,ECE,Communication Systems,2026-04-05,FN
S9178,ECE,Communication Systems,2026-04-05,FN
S9179,ECE,Communication Systems,2026-04-05,FN
S9180,ECE,Communication Systems,2026-04-05,FN
S9181,ECE,Communication Systems,2026-04-05,FN
S9182,ECE,Communication Systems,2026-04-05,FN
S9183,ECE,Communication Systems,2026-04-05,FN
S9184,ECE,Communication Systems,2026-04-05,FN
S9185,ECE,Communication Systems,2026-04-05,FN
S9186,ECE,Communication Systems,2026-04-05,FN
S9187,ECE,Communication Systems,2026-04-05,FN
S9188,ECE,Communication Systems,2026-04-05,FN
S9189,ECE,Communication Systems,2026-04-05,FN
S9190,ECE,Communication Systems,2026-04-05,FN
S9191,ECE,Communication Systems,2026-04-05,FN
S9192,ECE,Communication Systems,2026-04-05,FN
S9193,ECE,Communication Systems,2026-04-05,FN
S9194,ECE,Communication Systems,2026-04-05,FN
S9195,ECE,Communication Systems,2026-04-05,FN
S9196,ECE,Communication Systems,2026-04-05,FN
S9197,ECE,Communication Systems,2026-04-05,FN
S9198,ECE,Communication Systems,2026-04-05,FN
S9199,ECE,Communication Systems,2026-04-05,FN
S9200,ECE,Communication Systems,2026-04-05,FN
S9201,ECE,Communication Systems,2026-04-05,FN
S9202,ECE,Communication Systems,2026-04-05,FN
S9203,ECE,Communication Systems,2026-04-05,FN
S9204,ECE,Communication Systems,2026-04-05,FN
S9205,ECE,Communication Systems,2026-04-05,FN
S9206,ECE,Communication Systems,2026-04-05,FN
S9207,ECE,Communication Systems,2026-04-05,FN
S9208,ECE,Communication Systems,2026-04-05,FN
S9209,ECE,Communication Systems,2026-04-05,FN
S9210,ECE,Communication Systems,2026-04-05,FN
S9211,ECE,Communication Systems,2026-04-05,FN
S9212,ECE,Communication Systems,2026-04-05,FN
S9213,ECE,Communication Systems,2026-04-05,FN
S9214,ECE,Communication Systems,2026-04-05,FN
S9215,ECE,Communication Systems,2026-04-05,FN
S9216,ECE,Communication Systems,2026-04-05,FN
S9217,ECE,Communication Systems,2026-04-05,FN
S9218,ECE,Communication Systems,2026-04-05,FN
S9219,ECE,Communication Systems,2026-04-05,FN
S9220,ECE,Communication Systems,2026-04-05,FN
S9221,ECE,Communication Systems,2026-04-05,FN
S9222,ECE,Communication Systems,2026-04-05,FN
S9223,ECE,Communication Systems,2026-04-05,FN
S9224,ECE,Communication Systems,2026-04-05,FN
S9225,ECE,Communication Systems,2026-04-05,FN
S9226,ECE,Communication Systems,2026-04-05,FN
S9227,ECE,Communication Systems,2026-04-05,FN
S9228,ECE,Communication Systems,2026-04-05,FN
S9229,ECE,Communication Systems,2026-04-05,FN
S9230,ECE,Communication Systems,2026-04-05,FN
S9231,ECE,Communication Systems,2026-04-05,FN
S9232,ECE,Communication Systems,2026-04-05,FN
S9233,ECE,Communication Systems,2026-04-05,FN
S9234,ECE,Communication Systems,2026-04-05,FN
S9235,ECE,Communication Systems,2026-04-05,FN
S9236,ECE,Communication Systems,2026-04-05,FN
S9237,ECE,Communication Systems,2026-04-05,FN
S9238,ECE,Communication Systems,2026-04-05,FN
S9239,ECE,Communication Systems,2026-04-05,FN
S9240,ECE,Communication Systems,2026-04-05,FN
S9241,ECE,Communication Systems,2026-04-05,FN
S9242,ECE,Communication Systems,2026-04-05,FN
S9243,ECE,Communication Systems,2026-04-05,FN
S9244,ECE,Communication Systems,2026-04-05,FN
S9245,ECE,Communication Systems,2026-04-05,FN
S9246,ECE,Communication Systems,2026-04-05,FN
S9247,ECE,Communication Systems,2026-04-05,FN
S9248,ECE,Communication Systems,2026-04-05,FN
S9249,ECE,Communication Systems,2026-04-05,FN
S9250,ECE,Communication Systems,2026-04-05,FN
S9251,CSE,AI,2026-04-08,AN
S9252,CSE,AI,2026-04-08,AN
S9253,CSE,AI,2026-04-08,AN
S9254,CSE,AI,2026-04-08,AN
S9255,CSE,AI,2026-04-08,AN
S9256,CSE,AI,2026-04-08,AN
S9257,CSE,AI,2026-04-08,AN
S9258,CSE,AI,2026-04-08,AN
S9259,CSE,AI,2026-04-08,AN
S9260,CSE,AI,2026-04-08,AN
S9261,CSE,AI,2026-04-08,AN
S9262,CSE,AI,2026-04-08,AN
S9263,CSE,AI,2026-04-08,AN
S9264,CSE,AI,2026-04-08,AN
S9265,CSE,AI,2026-04-08,AN
S9266,CSE,AI,2026-04-08,AN
S9267,CSE,AI,2026-04-08,AN
S9268,CSE,AI,2026-04-08,AN
S9269,CSE,AI,2026-04-08,AN
S9270,CSE,AI,2026-04-08,AN
S9271,CSE,AI,2026-04-08,AN
S9272,CSE,AI,2026-04-08,AN
S9273,CSE,AI,2026-04-08,AN
S9274,CSE,AI,2026-04-08,AN
S9275,CSE,AI,2026-04-08,AN
S9276,CSE,AI,2026-04-08,AN
S9277,CSE,AI,2026-04-08,AN
S9278,CSE,AI,2026-04-08,AN
S9279,CSE,AI,2026-04-08,AN
S9280,CSE,AI,2026-04-08,AN
S9281,CSE,AI,2026-04-08,AN
S9282,CSE,AI,2026-04-08,AN
S9283,CSE,AI,2026-04-08,AN
S9284,CSE,AI,2026-04-08,AN
S9285,CSE,AI,2026-04-08,AN
S9286,CSE,AI,2026-04-08,AN
S9287,CSE,AI,2026-04-08,AN
S9288,CSE,AI,2026-04-08,AN
S9289,CSE,AI,2026-04-08,AN
S9290,CSE,AI,2026-04-08,AN
S9291,CSE,AI,2026-04-08,AN
S9292,CSE,AI,2026-04-08,AN
S9293,CSE,AI,2026-04-08,AN
S9294,CSE,AI,2026-04-08,AN
S9295,CSE,AI,2026-04-08,AN
S9296,CSE,AI,2026-04-08,AN
S9297,CSE,AI,2026-04-08,AN
S9298,CSE,AI,2026-04-08,AN
S9299,CSE,AI,2026-04-08,AN
S9300,CSE,AI,2026-04-08,AN
S9301,CSE,AI,2026-04-08,AN
S9302,CSE,AI,2026-04-08,AN
S9303,CSE,AI,2026-04-08,AN
S9304,CSE,AI,2026-04-08,AN
S9305,CSE,AI,2026-04-08,AN
S9306,CSE,AI,2026-04-08,AN
S9307,CSE,AI,2026-04-08,AN
S9308,CSE,AI,2026-04-08,AN
S9309,CSE,AI,2026-04-08,AN
S9310,CSE,AI,2026-04-08,AN
S9311,CSE,AI,2026-04-08,AN
S9312,CSE,AI,2026-04-08,AN
S9313,CSE,AI,2026-04-08,AN
S9314,CSE,AI,2026-04-08,AN
S9315,CSE,AI,2026-04-08,AN
S9316,CSE,AI,2026-04-08,AN
S9317,CSE,AI,2026-04-08,AN
S9318,CSE,AI,2026-04-08,AN
S9319,CSE,AI,2026-04-08,AN
S9320,CSE,AI,2026-04-08,AN
S9321,CSE,AI,2026-04-08,AN
S9322,MECH,Fluid Mechanics,2026-04-02,FN
S9323,MECH,Fluid Mechanics,2026-04-02,FN
S9324,MECH,Fluid Mechanics,2026-04-02,FN
S9325,MECH,Fluid Mechanics,2026-04-02,FN
S9326,MECH,Fluid Mechanics,2026-04-02,FN
S9327,MECH,Fluid Mechanics,2026-04-02,FN
S9328,MECH,Fluid Mechanics,2026-04-02,FN
S9329,MECH,Fluid Mechanics,2026-04-02,FN
S9330,MECH,Fluid Mechanics,2026-04-02,FN
S9331,MECH,Fluid Mechanics,2026-04-02,FN
S9332,MECH,Fluid Mechanics,2026-04-02,FN
S9333,MECH,Fluid Mechanics,2026-04-02,FN
S9334,MECH,Fluid Mechanics,2026-04-02,FN
S9335,MECH,Fluid Mechanics,2026-04-02,FN
S9336,MECH,Fluid Mechanics,2026-04-02,FN
S9337,MECH,Fluid Mechanics,2026-04-02,FN
S9338,MECH,Fluid Mechanics,2026-04-02,FN
S9339,MECH,Fluid Mechanics,2026-04-02,FN
S9340,MECH,Fluid Mechanics,2026-04-02,FN
S9341,MECH,Fluid Mechanics,2026-04-02,FN
S9342,MECH,Fluid Mechanics,2026-04-02,FN
S9343,MECH,Fluid Mechanics,2026-04-02,FN
S9344,MECH,Fluid Mechanics,2026-04-02,FN
S9345,MECH,Fluid Mechanics,2026-04-02,FN
S9346,MECH,Fluid Mechanics,2026-04-02,FN
S9347,MECH,Fluid Mechanics,2026-04-02,FN
S9348,MECH,Fluid Mechanics,2026-04-02,FN
S9349,MECH,Fluid Mechanics,2026-04-02,FN
S9350,MECH,Fluid Mechanics,2026-04-02,FN
S9351,MECH,Fluid Mechanics,2026-04-02,FN
S9352,MECH,Fluid Mechanics,2026-04-02,FN
S9353,MECH,Fluid Mechanics,2026-04-02,FN
S9354,MECH,Fluid Mechanics,2026-04-02,FN
S9355,MECH,Fluid Mechanics,2026-04-02,FN
S9356,MECH,Fluid Mechanics,2026-04-02,FN
S9357,MECH,Fluid Mechanics,2026-04-02,FN
S9358,MECH,Fluid Mechanics,2026-04-02,FN
S9359,MECH,Fluid Mechanics,2026-04-02,FN
S9360,MECH,Fluid Mechanics,2026-04-02,FN
S9361,MECH,Fluid Mechanics,2026-04-02,FN
S9362,MECH,Fluid Mechanics,2026-04-02,FN
S9363,MECH,Fluid Mechanics,2026-04-02,FN
S9364,MECH,Fluid Mechanics,2026-04-02,FN
S9365,MECH,Fluid Mechanics,2026-04-02,FN
S9366,MECH,Fluid Mechanics,2026-04-02,FN
S9367,MECH,Fluid Mechanics,2026-04-02,FN
S9368,MECH,Fluid Mechanics,2026-04-02,FN
S9369,MECH,Fluid Mechanics,2026-04-02,FN
S9370,MECH,Fluid Mechanics,2026-04-02,FN
S9371,MECH,Fluid Mechanics,2026-04-02,FN
S9372,MECH,Fluid Mechanics,2026-04-02,FN
S9373,MECH,Fluid Mechanics,2026-04-02,FN
S9374,MECH,Fluid Mechanics,2026-04-02,FN
S9375,MECH,Fluid Mechanics,2026-04-02,FN
S9376,MECH,Fluid Mechanics,2026-04-02,FN
S9377,MECH,Fluid Mechanics,2026-04-02,FN
S9378,MECH,Fluid Mechanics,2026-04-02,FN
S9379,MECH,Fluid Mechanics,2026-04-02,FN
S9380,MECH,Fluid Mechanics,2026-04-02,FN
S9381,MECH,Fluid Mechanics,2026-04-02,FN
S9382,MECH,Fluid Mechanics,2026-04-02,FN
S9383,MECH,Fluid Mechanics,2026-04-02,FN
S9384,MECH,Fluid Mechanics,2026-04-02,FN
S9385,MECH,Fluid Mechanics,2026-04-02,FN
S9386,MECH,Fluid Mechanics,2026-04-02,FN
S9387,MECH,Fluid Mechanics,2026-04-02,FN
S9388,MECH,Fluid Mechanics,2026-04-02,FN
S9389,MECH,Fluid Mechanics,2026-04-02,FN
S9390,MECH,Fluid Mechanics,2026-04-02,FN
S9391,MECH,Fluid Mechanics,2026-04-02,FN
S9392,MECH,Fluid Mechanics,2026-04-02,FN
S9393,MECH,Fluid Mechanics,2026-04-02,FN
S9394,MECH,Fluid Mechanics,2026-04-02,FN
S9395,MECH,Fluid Mechanics,2026-04-02,FN
S9396,MECH,Fluid Mechanics,2026-04-02,FN
S9397,MECH,Fluid Mechanics,2026-04-02,FN
S9398,MECH,Fluid Mechanics,2026-04-02,FN
S9399,MECH,Fluid Mechanics,2026-04-02,FN
S9400,EEE,Circuit Theory,2026-04-01,AN
S9401,EEE,Circuit Theory,2026-04-01,AN
S9402,EEE,Circuit Theory,2026-04-01,AN
S9403,EEE,Circuit Theory,2026-04-01,AN
S9404,EEE,Circuit Theory,2026-04-01,AN
S9405,EEE,Circuit Theory,2026-04-01,AN
S9406,EEE,Circuit Theory,2026-04-01,AN
S9407,EEE,Circuit Theory,2026-04-01,AN
S9408,EEE,Circuit Theory,2026-04-01,AN
S9409,EEE,Circuit Theory,2026-04-01,AN
S9410,EEE,Circuit Theory,2026-04-01,AN
S9411,EEE,Circuit Theory,2026-04-01,AN
S9412,EEE,Circuit Theory,2026-04-01,AN
S9413,EEE,Circuit Theory,2026-04-01,AN
S9414,EEE,Circuit Theory,2026-04-01,AN
S9415,EEE,Circuit Theory,2026-04-01,AN
S9416,EEE,Circuit Theory,2026-04-01,AN
S9417,EEE,Circuit Theory,2026-04-01,AN
S9418,EEE,Circuit Theory,2026-04-01,AN
S9419,EEE,Circuit Theory,2026-04-01,AN
S9420,EEE,Circuit Theory,2026-04-01,AN
S9421,EEE,Circuit Theory,2026-04-01,AN
S9422,EEE,Circuit Theory,2026-04-01,AN
S9423,EEE,Circuit Theory,2026-04-01,AN
S9424,EEE,Circuit Theory,2026-04-01,AN
S9425,EEE,Circuit Theory,2026-04-01,AN
S9426,EEE,Circuit Theory,2026-04-01,AN
S9427,EEE,Circuit Theory,2026-04-01,AN
S9428,EEE,Circuit Theory,2026-04-01,AN
S9429,EEE,Circuit Theory,2026-04-01,AN
S9430,EEE,Circuit Theory,2026-04-01,AN
S9431,EEE,Circuit Theory,2026-04-01,AN
S9432,EEE,Circuit Theory,2026-04-01,AN
S9433,EEE,Circuit Theory,2026-04-01,AN
S9434,EEE,Circuit Theory,2026-04-01,AN
S9435,EEE,Circuit Theory,2026-04-01,AN
S9436,EEE,Circuit Theory,2026-04-01,AN
S9437,EEE,Circuit Theory,2026-04-01,AN
S9438,EEE,Circuit Theory,2026-04-01,AN
S9439,EEE,Circuit Theory,2026-04-01,AN
S9440,EEE,Circuit Theory,2026-04-01,AN
S9441,EEE,Circuit Theory,2026-04-01,AN
S9442,EEE,Circuit Theory,2026-04-01,AN
S9443,EEE,Circuit Theory,2026-04-01,AN
S9444,EEE,Circuit Theory,2026-04-01,AN
S9445,EEE,Circuit Theory,2026-04-01,AN
S9446,EEE,Circuit Theory,2026-04-01,AN
S9447,EEE,Circuit Theory,2026-04-01,AN
S9448,EEE,Circuit Theory,2026-04-01,AN
S9449,EEE,Circuit Theory,2026-04-01,AN
S9450,EEE,Circuit Theory,2026-04-01,AN
S9451,EEE,Circuit Theory,2026-04-01,AN
S9452,EEE,Circuit Theory,2026-04-01,AN
S9453,EEE,Circuit Theory,2026-04-01,AN
S9454,EEE,Circuit Theory,2026-04-01,AN
S9455,EEE,Circuit Theory,2026-04-01,AN
S9456,EEE,Circuit Theory,2026-04-01,AN
S9457,EEE,Circuit Theory,2026-04-01,AN
S9458,EEE,Circuit Theory,2026-04-01,AN
S9459,EEE,Circuit Theory,2026-04-01,AN
S9460,EEE,Circuit Theory,2026-04-01,AN
S9461,EEE,Circuit Theory,2026-04-01,AN
S9462,EEE,Circuit Theory,2026-04-01,AN
S9463,EEE,Circuit Theory,2026-04-01,AN
S9464,EEE,Circuit Theory,2026-04-01,AN
S9465,EEE,Circuit Theory,2026-04-01,AN
S9466,EEE,Circuit Theory,2026-04-01,AN
S9467,EEE,Circuit Theory,2026-04-01,AN
S9468,EEE,Circuit Theory,2026-04-01,AN
S9469,IT,Distributed Systems,2026-04-08,FN
S9470,IT,Distributed Systems,2026-04-08,FN
S9471,IT,Distributed Systems,2026-04-08,FN
S9472,IT,Distributed Systems,2026-04-08,FN
S9473,IT,Distributed Systems,2026-04-08,FN
S9474,IT,Distributed Systems,2026-04-08,FN
S9475,IT,Distributed Systems,2026-04-08,FN
S9476,IT,Distributed Systems,2026-04-08,FN
S9477,IT,Distributed Systems,2026-04-08,FN
S9478,IT,Distributed Systems,2026-04-08,FN
S9479,IT,Distributed Systems,2026-04-08,FN
S9480,IT,Distributed Systems,2026-04-08,FN
S9481,IT,Distributed Systems,2026-04-08,FN
S9482,IT,Distributed Systems,2026-04-08,FN
S9483,IT,Distributed Systems,2026-04-08,FN
S9484,IT,Distributed Systems,2026-04-08,FN
S9485,IT,Distributed Systems,2026-04-08,FN
S9486,IT,Distributed Systems,2026-04-08,FN
S9487,IT,Distributed Systems,2026-04-08,FN
S9488,IT,Distributed Systems,2026-04-08,FN
S9489,IT,Distributed Systems,2026-04-08,FN
S9490,IT,Distributed Systems,2026-04-08,FN
S9491,IT,Distributed Systems,2026-04-08,FN
S9492,IT,Distributed Systems,2026-04-08,FN
S9493,IT,Distributed Systems,2026-04-08,FN
S9494,IT,Distributed Systems,2026-04-08,FN
S9495,IT,Distributed Systems,2026-04-08,FN
S9496,IT,Distributed Systems,2026-04-08,FN
S9497,IT,Distributed Systems,2026-04-08,FN
S9498,IT,Distributed Systems,2026-04-08,FN
S9499,IT,Distributed Systems,2026-04-08,FN
S9500,IT,Distributed Systems,2026-04-08,FN
S9501,IT,Distributed Systems,2026-04-08,FN
S9502,IT,Distributed Systems,2026-04-08,FN
S9503,IT,Distributed Systems,2026-04-08,FN
S9504,IT,Distributed Systems,2026-04-08,FN
S9505,IT,Distributed Systems,2026-04-08,FN
S9506,IT,Distributed Systems,2026-04-08,FN
S9507,IT,Distributed Systems,2026-04-08,FN
S9508,IT,Distributed Systems,2026-04-08,FN
S9509,IT,Distributed Systems,2026-04-08,FN
S9510,IT,Distributed Systems,2026-04-08,FN
S9511,IT,Distributed Systems,2026-04-08,FN
S9512,IT,Distributed Systems,2026-04-08,FN
S9513,IT,Distributed Systems,2026-04-08,FN
S9514,IT,Distributed Systems,2026-04-08,FN
S9515,IT,Distributed Systems,2026-04-08,FN
S9516,IT,Distributed Systems,2026-04-08,FN
S9517,IT,Distributed Systems,2026-04-08,FN
S9518,IT,Distributed Systems,2026-04-08,FN
S9519,IT,Distributed Systems,2026-04-08,FN
S9520,IT,Distributed Systems,2026-04-08,FN
S9521,IT,Distributed Systems,2026-04-08,FN
S9522,IT,Distributed Systems,2026-04-08,FN
S9523,IT,Distributed Systems,2026-04-08,FN
S9524,IT,Distributed Systems,2026-04-08,FN
S9525,IT,Distributed Systems,2026-04-08,FN
S9526,IT,Distributed Systems,2026-04-08,FN
S9527,IT,Distributed Systems,2026-04-08,FN
S9528,IT,Distributed Systems,2026-04-08,FN
S9529,IT,Distributed Systems,2026-04-08,FN
S9530,IT,Distributed Systems,2026-04-08,FN
S9531,ECE,Communication Systems,2026-04-10,AN
S9532,ECE,Communication Systems,2026-04-10,AN
S9533,ECE,Communication Systems,2026-04-10,AN
S9534,ECE,Communication Systems,2026-04-10,AN
S9535,ECE,Communication Systems,2026-04-10,AN
S9536,ECE,Communication Systems,2026-04-10,AN
S9537,ECE,Communication Systems,2026-04-10,AN
S9538,ECE,Communication Systems,2026-04-10,AN
S9539,ECE,Communication Systems,2026-04-10,AN
S9540,ECE,Communication Systems,2026-04-10,AN
S9541,ECE,Communication Systems,2026-04-10,AN
S9542,ECE,Communication Systems,2026-04-10,AN
S9543,ECE,Communication Systems,2026-04-10,AN
S9544,ECE,Communication Systems,2026-04-10,AN
S9545,ECE,Communication Systems,2026-04-10,AN
S9546,ECE,Communication Systems,2026-04-10,AN
S9547,ECE,Communication Systems,2026-04-10,AN
S9548,ECE,Communication Systems,2026-04-10,AN
S9549,ECE,Communication Systems,2026-04-10,AN
S9550,ECE,Communication Systems,2026-04-10,AN
S9551,ECE,Communication Systems,2026-04-10,AN
S9552,ECE,Communication Systems,2026-04-10,AN
S9553,ECE,Communication Systems,2026-04-10,AN
S9554,ECE,Communication Systems,2026-04-10,AN
S9555,ECE,Communication Systems,2026-04-10,AN
S9556,ECE,Communication Systems,2026-04-10,AN
S9557,ECE,Communication Systems,2026-04-10,AN
S9558,ECE,Communication Systems,2026-04-10,AN
S9559,ECE,Communication Systems,2026-04-10,AN
S9560,ECE,Communication Systems,2026-04-10,AN
S9561,ECE,Communication Systems,2026-04-10,AN
S9562,ECE,Communication Systems,2026-04-10,AN
S9563,ECE,Communication Systems,2026-04-10,AN
S9564,ECE,Communication Systems,2026-04-10,AN
S9565,ECE,Communication Systems,2026-04-10,AN
S9566,ECE,Communication Systems,2026-04-10,AN
S9567,ECE,Communication Systems,2026-04-10,AN
S9568,ECE,Communication Systems,2026-04-10,AN
S9569,ECE,Communication Systems,2026-04-10,AN
S9570,ECE,Communication Systems,2026-04-10,AN
S9571,ECE,Communication Systems,2026-04-10,AN
S9572,ECE,Communication Systems,2026-04-10,AN
S9573,ECE,Communication Systems,2026-04-10,AN
S9574,ECE,Communication Systems,2026-04-10,AN
S9575,ECE,Communication Systems,2026-04-10,AN
S9576,ECE,Communication Systems,2026-04-10,AN
S9577,ECE,Embedded Systems,2026-04-10,AN
S9578,ECE,Embedded Systems,2026-04-10,AN
S9579,ECE,Embedded Systems,2026-04-10,AN
S9580,ECE,Embedded Systems,2026-04-10,AN
S9581,ECE,Embedded Systems,2026-04-10,AN
S9582,ECE,Embedded Systems,2026-04-10,AN
S9583,ECE,Embedded Systems,2026-04-10,AN
S9584,ECE,Embedded Systems,2026-04-10,AN
S9585,ECE,Embedded Systems,2026-04-10,AN
S9586,ECE,Embedded Systems,2026-04-10,AN
S9587,ECE,Embedded Systems,2026-04-10,AN
S9588,ECE,Embedded Systems,2026-04-10,AN
S9589,ECE,Embedded Systems,2026-04-10,AN
S9590,ECE,Embedded Systems,2026-04-10,AN
S9591,ECE,Embedded Systems,2026-04-10,AN
S9592,ECE,Embedded Systems,2026-04-10,AN
S9593,ECE,Embedded Systems,2026-04-10,AN
S9594,ECE,Embedded Systems,2026-04-10,AN
S9595,ECE,Embedded Systems,2026-04-10,AN
S9596,ECE,Embedded Systems,2026-04-10,AN
S9597,ECE,Embedded Systems,2026-04-10,AN
S9598,ECE,Embedded Systems,2026-04-10,AN
S9599,ECE,Embedded Systems,2026-04-10,AN
S9600,ECE,Embedded Systems,2026-04-10,AN
S9601,ECE,Embedded Systems,2026-04-10,AN
S9602,ECE,Embedded Systems,2026-04-10,AN
S9603,ECE,Embedded Systems,2026-04-10,AN
S9604,ECE,Embedded Systems,2026-04-10,AN
S9605,ECE,Embedded Systems,2026-04-10,AN
S9606,ECE,Embedded Systems,2026-04-10,AN
S9607,ECE,Embedded Systems,2026-04-10,AN
S9608,ECE,Embedded Systems,2026-04-10,AN
S9609,ECE,Embedded Systems,2026-04-10,AN
S9610,ECE,Embedded Systems,2026-04-10,AN
S9611,ECE,Embedded Systems,2026-04-10,AN
S9612,ECE,Embedded Systems,2026-04-10,AN
S9613,ECE,Embedded Systems,2026-04-10,AN
S9614,ECE,Embedded Systems,2026-04-10,AN
S9615,ECE,Embedded Systems,2026-04-10,AN
S9616,ECE,Embedded Systems,2026-04-10,AN
S9617,ECE,Embedded Systems,2026-04-10,AN
S9618,ECE,Embedded Systems,2026-04-10,AN
S9619,ECE,Embedded Systems,2026-04-10,AN
S9620,ECE,Embedded Systems,2026-04-10,AN
S9621,ECE,Embedded Systems,2026-04-10,AN
S9622,ECE,Embedded Systems,2026-04-10,AN
S9623,ECE,Embedded Systems,2026-04-10,AN
S9624,ECE,Embedded Systems,2026-04-10,AN
S9625,ECE,Embedded Systems,2026-04-10,AN
S9626,ECE,Embedded Systems,2026-04-10,AN
S9627,ECE,Embedded Systems,2026-04-10,AN
S9628,ECE,Embedded Systems,2026-04-10,AN
S9629,ECE,Embedded Systems,2026-04-10,AN
S9630,ECE,Embedded Systems,2026-04-10,AN
S9631,ECE,Embedded Systems,2026-04-10,AN
S9632,ECE,Embedded Systems,2026-04-10,AN
S9633,ECE,Embedded Systems,2026-04-10,AN
S9634,ECE,Embedded Systems,2026-04-10,AN
S9635,ECE,Embedded Systems,2026-04-10,AN
S9636,ECE,Embedded Systems,2026-04-10,AN
S9637,ECE,Embedded Systems,2026-04-10,AN
S9638,ECE,Embedded Systems,2026-04-10,AN
S9639,ECE,Embedded Systems,2026-04-10,AN
S9640,ECE,Embedded Systems,2026-04-10,AN
S9641,ECE,Embedded Systems,2026-04-10,AN
S9642,ECE,Embedded Systems,2026-04-10,AN
S9643,ECE,Embedded Systems,2026-04-10,AN
S9644,ECE,Embedded Systems,2026-04-10,AN
S9645,CSE,AI,2026-04-03,AN
S9646,CSE,AI,2026-04-03,AN
S9647,CSE,AI,2026-04-03,AN
S9648,CSE,AI,2026-04-03,AN
S9649,CSE,AI,2026-04-03,AN
S9650,CSE,AI,2026-04-03,AN
S9651,CSE,AI,2026-04-03,AN
